dr8_id,strat_label,split
8000_295975_7415,0,train
8000_295976_6735,0,val
8000_295977_3043,0,train
8000_295982_1943,0,val
8000_295985_4700,0,train
8000_295988_5028,0,test
8000_295990_3349,0,val
8000_295990_6962,0,train
8000_295991_4637,0,test
8000_295991_5104,0,test
8000_295992_1454,0,train
8000_295993_552,0,val
8000_295996_4039,0,val
8000_295998_6132,0,train
8000_296001_6260,1,val
8000_296003_1673,0,train
8000_296005_399,0,train
8000_296005_501,0,train
8000_296006_3284,0,val
8000_296007_7013,0,train
8000_296008_777,0,train
8000_296010_411,0,train
8000_296012_930,0,train
8000_296013_5999,0,train
8000_296014_7535,0,train
8000_296015_2335,0,train
8000_296019_5105,0,val
8000_296022_4,1,train
8000_296030_1087,1,val
8000_296030_3312,1,test
8000_296030_3514,1,val
8000_296030_4495,0,train
8000_296037_4379,0,test
8000_296046_2860,1,train
8000_296055_2304,0,train
8000_296056_2771,1,train
8000_296057_345,0,train
8000_296058_4225,0,val
8000_296061_5119,0,train
8000_296063_3510,0,train
8000_296064_4697,0,train
8000_296066_4854,1,val
8000_296070_1372,0,train
8000_296074_1127,0,train
8000_296074_599,1,val
8000_296076_1068,0,train
8000_296077_5084,0,val
8000_296083_1339,0,train
8000_296086_2042,0,train
8000_296086_2116,0,train
8000_296093_1885,0,train
8000_296094_3624,0,train
8000_296095_3004,0,train
8000_296096_587,0,val
8000_296098_536,0,test
8000_296107_2533,0,train
8000_296110_2164,0,train
8000_296110_3964,1,train
8000_296112_1380,0,test
8000_296114_3450,0,train
8000_296116_32,1,test
8000_296122_941,0,test
8000_296132_2254,0,train
8000_296132_2848,0,train
8000_296132_3811,0,train
8000_296135_4382,0,val
8000_296136_4349,0,train
8000_296138_2061,0,train
8000_296139_1753,0,train
8000_296141_2805,1,train
8000_296142_181,0,train
8000_296144_45,0,train
8000_296149_1934,0,train
8000_296150_3734,0,val
8000_296151_2118,0,train
8000_296153_2629,0,train
8000_296350_3471,0,train
8000_296352_252,0,train
8000_296356_4451,0,train
8000_296360_252,0,train
8000_296370_2172,1,val
8000_296372_2535,0,train
8000_296373_1330,0,train
8000_296373_1601,0,train
8000_296375_5120,1,train
8000_296376_1561,0,train
8000_296376_3999,0,train
8000_296379_5367,0,train
8000_296381_3572,0,test
8000_296381_4289,0,train
8000_296385_2472,1,train
8000_296397_1625,0,val
8000_296400_5183,0,train
8000_296401_5027,0,train
8000_296409_2015,0,train
8000_296409_2038,0,test
8000_296416_2329,0,train
8000_296422_2888,1,test
8000_296424_4067,0,train
8000_296426_3923,0,train
8000_296427_2040,1,train
8000_296427_3423,0,train
8000_296429_3811,1,train
8000_296430_3028,0,val
8000_296438_1911,0,train
8000_296438_3533,0,train
8000_296445_2860,0,train
8000_296445_3870,1,test
8000_296450_2279,0,train
8000_296451_1798,0,train
8000_296458_614,1,train
8000_296460_2513,0,val
8000_296460_825,0,train
8000_296461_1769,0,train
8000_296463_2747,1,train
8000_296463_5500,0,train
8000_296465_3130,0,val
8000_296466_2574,1,test
8000_296466_3927,0,train
8000_296467_1435,0,train
8000_296467_2138,0,val
8000_296469_1021,0,val
8000_296474_4562,1,train
8000_296475_3573,0,train
8000_296475_525,0,test
8000_296476_3383,0,train
8000_296478_134,0,train
8000_296479_2334,0,train
8000_296482_455,1,train
8000_296483_2370,0,train
8000_296488_908,0,val
8000_296489_1000,0,train
8000_296490_2497,0,train
8000_296490_4698,1,train
8000_296503_3581,1,train
8000_296503_4127,0,test
8000_296504_469,0,train
8000_296504_872,0,test
8000_296505_2232,0,test
8000_296508_55,0,train
8000_296509_3585,1,val
8000_296515_2373,0,val
8000_296521_4708,0,train
8000_296522_3084,0,val
8000_296524_1028,0,test
8000_296524_2416,0,train
8000_296524_4379,1,test
8000_296526_843,0,test
8000_296531_4505,0,train
8000_296533_251,0,train
8000_296538_697,0,test
8000_296540_4430,1,train
8000_296541_4402,0,train
8000_296542_2404,0,train
8000_296542_3343,0,train
8000_296545_3685,0,train
8000_296552_2129,1,train
8000_296553_4442,0,test
8000_296554_2772,0,val
8000_296554_3306,0,train
8000_296555_1467,0,val
8000_296557_4425,0,val
8000_296560_2573,0,train
8000_296564_3912,0,train
8000_296566_3576,0,train
8000_296568_3828,0,train
8000_296569_1351,1,train
8000_296572_4118,0,test
8000_296578_1700,0,train
8000_296578_766,1,train
8000_296581_3288,0,test
8000_296582_4396,1,train
8000_296590_2143,1,train
8000_296591_1696,0,train
8000_296592_3257,0,val
8000_296595_3372,0,train
8000_296600_1052,0,test
8000_296601_4747,0,train
8000_296604_2201,0,val
8000_296606_3949,1,train
8000_296610_4198,0,train
8000_296613_507,0,val
8000_296619_3973,0,train
8000_296621_2139,0,train
8000_296621_5424,1,train
8000_296625_4632,0,train
8000_296626_3225,0,train
8000_296628_6316,1,train
8000_296630_3914,1,val
8000_296631_4200,0,train
8000_296633_4171,0,test
8000_296635_1075,0,train
8000_296639_39,0,test
8000_296645_4676,0,train
8000_296646_1413,0,test
8000_296647_1931,1,train
8000_296647_3773,1,train
8000_296649_3783,0,train
8000_296650_487,0,train
8000_296655_3928,0,train
8000_296659_2107,0,train
8000_296662_512,1,train
8000_296663_4123,1,train
8000_296668_3248,0,test
8000_296673_3253,1,train
8000_296675_1649,0,train
8000_296676_313,0,train
8000_296677_1048,0,train
8000_296679_1151,0,test
8000_296680_4694,0,train
8000_296680_4792,0,train
8000_296680_849,1,train
8000_296681_893,0,train
8000_296685_253,0,val
8000_296688_3025,1,train
8000_296689_1626,1,test
8000_296689_4818,1,train
8000_296691_3229,1,train
8000_296694_3212,0,val
8000_296699_801,0,val
8000_296702_276,0,train
8000_296704_3597,0,train
8000_296705_66,0,train
8000_296710_343,0,train
8000_296711_1105,0,train
8000_296712_2402,1,train
8000_296715_714,1,train
8000_296720_1295,0,train
8000_296726_204,0,test
8000_296728_3306,0,test
8000_296729_1235,1,train
8000_296731_6335,0,train
8000_296735_4772,0,test
8000_296735_659,0,train
8000_296736_1147,0,train
8000_296736_799,1,train
8000_296737_2303,0,train
8000_296738_3739,0,train
8000_296740_619,0,train
8000_296742_4760,0,test
8000_296744_5470,0,test
8000_296744_558,0,train
8000_296759_1637,0,val
8000_296766_1023,0,train
8000_297085_2687,0,train
8000_297092_2621,0,train
8000_297100_4596,0,test
8000_297102_4978,0,train
8000_297107_2578,0,test
8000_297108_6328,0,val
8000_297109_2899,0,train
8000_297111_4874,0,val
8000_297115_4165,0,train
8000_297117_307,0,test
8000_297118_4264,0,train
8000_297126_1381,0,train
8000_297126_4734,1,train
8000_297127_756,0,train
8000_297135_784,0,train
8000_297136_2054,0,test
8000_297139_195,0,val
8000_297139_2834,0,train
8000_297140_2836,0,train
8000_297143_4882,0,train
8000_297146_5371,0,val
8000_297148_5199,0,test
8000_29714_3482,1,train
8000_297153_3767,0,train
8000_297156_2166,0,train
8000_297156_2468,0,train
8000_297156_4436,0,test
8000_297157_3322,0,train
8000_297163_3566,0,train
8000_297167_3291,1,train
8000_297167_5857,0,train
8000_297168_557,0,test
8000_297173_3618,1,train
8000_297174_3004,0,train
8000_297180_937,0,train
8000_297181_4031,0,train
8000_297181_4346,1,train
8000_297182_446,0,train
8000_297188_2724,0,train
8000_297192_5304,1,train
8000_297195_65,0,train
8000_297196_5740,1,train
8000_297197_2379,0,val
8000_297198_2395,0,test
8000_297199_1837,0,train
8000_29719_596,0,train
8000_297204_1934,0,val
8000_297205_4975,1,train
8000_297206_528,0,train
8000_297207_1034,0,train
8000_297207_2693,0,train
8000_297213_2940,0,train
8000_297225_966,0,train
8000_297233_598,0,test
8000_297235_3094,0,test
8000_297238_1461,0,test
8000_297243_1416,0,train
8000_297243_4036,0,val
8000_297246_17,1,train
8000_297247_3413,1,train
8000_297248_2877,0,val
8000_297261_2404,0,train
8000_297262_4209,0,val
8000_297263_527,0,train
8000_297267_3904,0,test
8000_297267_4578,0,train
8000_297268_4236,0,train
8000_297269_2713,0,train
8000_297271_2325,0,train
8000_297271_4317,0,train
8000_297272_2781,0,val
8000_297277_4491,1,val
8000_297278_3854,0,train
8000_297282_477,0,train
8000_297285_2742,0,val
8000_297289_2928,0,train
8000_297293_1756,0,train
8000_297298_4216,1,train
8000_297298_960,0,train
8000_297299_432,0,val
8000_297301_299,1,train
8000_297301_6136,0,train
8000_297305_6947,0,train
8000_297306_437,0,train
8000_297306_6551,0,train
8000_297309_3312,0,train
8000_297310_397,0,train
8000_297311_4511,0,train
8000_297311_4737,0,train
8000_297312_3451,0,test
8000_297314_240,1,train
8000_297314_3986,0,test
8000_297315_3483,0,train
8000_297315_4073,0,train
8000_297315_4738,0,test
8000_297316_6190,1,train
8000_297323_6178,0,train
8000_297329_5637,1,val
8000_297334_1488,1,val
8000_297334_2012,0,test
8000_297334_2248,0,train
8000_297335_3768,1,train
8000_297335_843,0,test
8000_297336_603,1,train
8000_297336_7132,0,test
8000_297338_7928,1,train
8000_29733_22,0,test
8000_297343_4319,1,val
8000_297348_4692,0,train
8000_297350_2310,1,train
8000_297350_5100,1,train
8000_297354_4188,0,test
8000_297354_5852,0,train
8000_297356_2983,1,train
8000_297360_7001,0,train
8000_297378_3349,0,train
8000_297380_4505,1,train
8000_297382_3330,1,train
8000_297382_4151,1,test
8000_297384_1755,0,train
8000_297388_3451,0,train
8000_297393_1848,0,train
8000_297397_6589,0,train
8000_297399_160,0,train
8000_297403_492,1,test
8000_297406_1109,0,test
8000_297407_1671,0,train
8000_297413_1096,1,train
8000_297413_1542,0,train
8000_297413_5017,0,train
8000_297414_4806,0,train
8000_297415_7265,0,train
8000_297421_373,1,train
8000_297423_1805,0,val
8000_297424_4030,0,train
8000_297430_1159,0,val
8000_297432_4070,0,train
8000_297440_2832,0,train
8000_297440_5831,0,train
8000_297440_6349,0,train
8000_297441_2103,0,train
8000_297445_2197,0,train
8000_297446_3577,0,train
8000_297446_3694,0,train
8000_297447_186,1,test
8000_297447_6147,0,test
8000_297450_959,0,train
8000_297457_5396,0,train
8000_29745_1949,0,train
8000_297460_343,0,train
8000_297462_6837,0,train
8000_297463_4449,0,test
8000_297464_889,0,val
8000_297469_2038,1,train
8000_297472_3767,0,val
8000_297473_2247,0,train
8000_297473_4338,0,val
8000_297474_222,1,val
8000_29747_1960,0,test
8000_297483_3607,1,val
8000_297489_598,0,train
8000_297493_399,0,test
8000_297495_465,1,train
8000_297496_4110,0,train
8000_297501_4718,0,test
8000_297502_2815,0,val
8000_297504_886,0,test
8000_297505_1969,0,test
8000_297507_4471,0,train
8000_297507_5304,0,train
8000_297513_1751,1,train
8000_297518_2871,0,train
8000_297520_1555,1,val
8000_297520_3883,1,val
8000_297523_1031,0,train
8000_297523_1303,1,train
8000_297524_2489,0,val
8000_297524_3283,0,train
8000_297527_2028,0,train
8000_29752_1557,0,test
8000_297530_4379,0,train
8000_297530_4645,0,train
8000_297540_2900,0,train
8000_297540_685,0,train
8000_297541_4145,0,train
8000_297544_5579,0,val
8000_297546_3184,0,train
8000_297547_1363,0,train
8000_297551_36,0,train
8000_297557_4427,0,train
8000_297559_4377,0,train
8000_297559_801,0,test
8000_297565_890,0,train
8000_297567_2055,1,val
8000_297567_4318,0,train
8000_297582_3613,0,train
8000_297584_4750,1,train
8000_297586_524,0,val
8000_297786_7,0,train
8000_297791_3698,0,train
8000_297792_1376,0,test
8000_297797_3967,0,train
8000_297798_5856,0,val
8000_297801_3286,0,test
8000_297804_2663,0,train
8000_297806_4810,0,val
8000_297810_1662,0,val
8000_297812_4598,0,test
8000_297814_4817,1,train
8000_297815_2899,0,train
8000_297821_3464,0,val
8000_297825_3280,0,val
8000_297828_3449,0,test
8000_297831_1573,0,train
8000_297841_3454,0,train
8000_297843_4291,0,test
8000_297847_2458,0,train
8000_297850_2739,0,test
8000_297850_4013,0,val
8000_297852_1828,0,train
8000_297857_4022,0,train
8000_297859_638,0,train
8000_297862_3764,0,train
8000_297867_5244,0,train
8000_297870_4933,0,train
8000_297872_2006,0,train
8000_297872_2613,1,train
8000_297873_3832,0,val
8000_297882_4343,1,test
8000_297886_1580,0,train
8000_297889_3707,0,train
8000_297890_4491,0,train
8000_297893_2379,0,train
8000_297895_134,0,train
8000_297895_3539,0,train
8000_297895_3911,0,train
8000_297895_399,0,val
8000_297896_1800,1,train
8000_297897_4579,1,test
8000_297901_1126,0,val
8000_297902_3591,0,train
8000_297904_1238,0,train
8000_297908_1066,0,train
8000_297908_3035,0,val
8000_297908_5175,1,train
8000_297909_2067,0,train
8000_297910_255,0,train
8000_297912_111,0,train
8000_297912_2181,0,test
8000_297912_766,0,train
8000_297914_2918,1,train
8000_297922_4099,0,train
8000_297933_1015,0,train
8000_297935_1487,1,train
8000_297935_206,1,train
8000_297935_2557,0,test
8000_297938_3631,0,train
8000_297945_2996,0,test
8000_297945_3294,0,train
8000_297951_378,0,test
8000_297954_1502,0,train
8000_297954_672,0,train
8000_297963_2709,1,train
8000_297964_4252,1,train
8000_297966_1974,0,train
8000_297967_3753,0,train
8000_297974_647,0,val
8000_297980_3912,0,val
8000_297984_158,1,train
8000_297984_276,0,val
8000_297985_3323,0,test
8000_297987_2775,0,val
8000_29798_2245,0,train
8000_297992_1749,0,train
8000_297994_3914,0,val
8000_297995_1486,1,train
8000_298000_465,0,train
8000_298001_3456,0,val
8000_298002_1914,0,train
8000_298003_4359,0,train
8000_298008_1354,0,val
8000_298009_345,0,test
8000_298010_1297,0,train
8000_298010_2220,0,train
8000_298011_334,0,train
8000_298013_1338,0,train
8000_298015_31,0,val
8000_298016_1919,0,train
8000_298016_531,0,train
8000_298021_3117,0,val
8000_298022_2100,0,train
8000_298026_4511,0,train
8000_298026_4524,0,train
8000_298032_3012,0,val
8000_29803_1440,1,train
8000_298040_1260,0,train
8000_298045_1725,0,train
8000_298047_3655,1,train
8000_29804_1547,0,train
8000_298050_3768,0,val
8000_298056_374,0,train
8000_298058_177,0,test
8000_298058_3940,0,train
8000_298067_1464,0,train
8000_298069_4887,0,train
8000_29806_2992,1,train
8000_298070_1687,0,train
8000_298072_3374,0,val
8000_298076_1337,1,train
8000_298076_3594,0,val
8000_298076_893,0,train
8000_298079_4102,0,val
8000_298079_4126,1,train
8000_29807_1410,0,val
8000_29807_2387,0,test
8000_298081_4169,0,val
8000_298089_3601,0,train
8000_29808_1900,0,train
8000_29808_3259,0,test
8000_298090_711,0,train
8000_298094_1644,0,train
8000_298094_2601,1,train
8000_298099_1157,0,train
8000_298105_4321,0,train
8000_298105_762,1,train
8000_298109_1802,0,train
8000_298109_5196,0,train
8000_29810_424,0,train
8000_298112_3583,0,train
8000_298125_2379,0,train
8000_298129_1787,1,train
8000_29812_2827,0,train
8000_29812_3688,0,val
8000_298131_3976,1,train
8000_298132_2660,0,val
8000_298135_2254,0,train
8000_298136_700,0,test
8000_298140_2171,0,test
8000_298140_2984,0,test
8000_298144_2752,0,test
8000_298146_3482,0,train
8000_298152_657,0,val
8000_298153_1254,0,train
8000_298155_1450,0,train
8000_298155_3071,0,val
8000_298159_133,0,train
8000_298164_915,0,val
8000_298166_2213,0,train
8000_298167_1988,0,train
8000_298167_206,0,train
8000_298167_3436,0,train
8000_298167_3592,0,train
8000_298167_4390,0,test
8000_298176_1562,0,train
8000_298177_5748,0,train
8000_298179_4105,1,train
8000_298180_881,0,train
8000_298181_6155,1,train
8000_298191_4284,1,train
8000_298192_295,0,test
8000_298192_6285,0,test
8000_298193_1305,0,train
8000_298193_2220,0,test
8000_298195_4560,0,train
8000_29826_1394,0,train
8000_29827_1970,0,train
8000_29831_2661,0,train
8000_29833_265,0,train
8000_29834_496,0,train
8000_29836_1479,0,train
8000_29837_108,0,train
8000_29842_835,0,train
8000_29844_747,0,train
8000_298509_4415,0,train
8000_298509_4447,0,train
8000_298513_4146,0,val
8000_298514_6188,0,val
8000_298515_4673,0,train
8000_298516_3916,0,train
8000_298517_2838,0,test
8000_298517_3191,0,train
8000_298532_4223,0,val
8000_298533_2322,1,train
8000_298535_3120,1,train
8000_298538_2239,0,train
8000_298538_4261,0,train
8000_298541_1202,0,train
8000_298542_1752,0,val
8000_298542_409,0,train
8000_298543_5133,0,train
8000_298544_4869,0,val
8000_298561_4114,0,train
8000_298563_3055,0,train
8000_298566_3456,0,train
8000_298566_3862,0,test
8000_298572_3279,0,train
8000_298572_3853,0,train
8000_298576_3347,0,val
8000_298577_2612,0,test
8000_298586_2242,0,test
8000_298587_2940,0,train
8000_298589_2910,0,train
8000_298596_1375,0,train
8000_298597_1739,0,train
8000_298597_802,0,train
8000_298605_43,0,train
8000_298607_3096,0,train
8000_298613_3236,0,test
8000_298623_1140,0,val
8000_298624_1841,0,train
8000_298632_1009,1,test
8000_298634_1588,0,train
8000_298637_3791,0,val
8000_298642_1748,0,train
8000_298643_145,1,train
8000_298651_1718,0,test
8000_298658_553,0,test
8000_298666_2871,0,train
8000_298668_4342,0,train
8000_298671_756,1,train
8000_298676_519,0,train
8000_298678_1956,0,train
8000_298681_2643,0,train
8000_298682_2168,0,val
8000_298682_2371,0,val
8000_298685_1020,0,test
8000_298689_2721,0,train
8000_298691_3100,1,val
8000_298692_3188,0,train
8000_298701_3096,0,train
8000_298702_3029,0,val
8000_298704_965,0,train
8000_298705_3563,0,train
8000_29870_372,0,train
8000_298711_1737,0,test
8000_298711_843,0,train
8000_298716_3648,0,train
8000_298718_2583,0,val
8000_29871_3787,0,test
8000_298726_3705,0,train
8000_298729_5965,1,train
8000_298730_5401,0,train
8000_298732_1035,0,train
8000_298732_4358,1,train
8000_298734_6509,0,train
8000_298739_5414,1,train
8000_298743_7384,0,train
8000_298746_5257,0,train
8000_298746_6650,0,test
8000_298750_728,1,train
8000_298752_7112,0,val
8000_298753_2382,0,train
8000_298753_6651,1,train
8000_298755_3573,1,train
8000_298755_6964,0,train
8000_298756_3284,1,train
8000_298761_1330,0,test
8000_298761_1791,0,train
8000_298768_389,0,train
8000_298777_34,0,train
8000_29877_2304,0,train
8000_298780_966,0,train
8000_298783_1894,0,train
8000_298783_5055,0,train
8000_298784_5062,0,train
8000_298785_208,0,val
8000_298786_3300,0,train
8000_298788_1132,0,train
8000_298794_3469,1,test
8000_298798_3759,0,test
8000_298801_1330,0,test
8000_298806_7355,0,train
8000_298807_1369,0,train
8000_298807_2173,1,train
8000_298807_6784,1,test
8000_298811_5236,1,train
8000_298811_5286,0,train
8000_298811_579,0,train
8000_298812_302,0,train
8000_298813_3903,0,train
8000_298814_5619,0,train
8000_298823_5723,1,val
8000_298827_6210,1,train
8000_298830_4774,0,val
8000_298831_4754,1,train
8000_298831_8158,0,test
8000_298836_5005,1,val
8000_298841_3988,0,val
8000_298843_5268,0,train
8000_298843_794,0,train
8000_298845_4300,0,train
8000_298855_157,0,train
8000_298859_3905,0,train
8000_298861_7227,0,train
8000_298866_5065,1,train
8000_298867_6441,1,test
8000_298868_4343,0,train
8000_298870_1651,0,train
8000_298870_5119,0,test
8000_298876_1705,0,train
8000_298877_948,1,train
8000_298880_1409,0,train
8000_298881_2668,0,test
8000_298882_7286,0,test
8000_298893_4479,0,train
8000_298894_4706,0,train
8000_298899_229,0,train
8000_298900_2366,0,train
8000_298907_950,0,train
8000_298908_3995,0,test
8000_298916_2773,1,train
8000_298919_2496,0,train
8000_298923_415,0,train
8000_298925_2792,0,train
8000_298925_4677,1,train
8000_298927_2474,1,train
8000_298935_1287,0,train
