index,label,split
5861,6,train
5862,8,train
5863,2,train
5864,0,train
5865,3,val
5866,5,train
5867,4,test
5868,7,train
5869,3,train
5870,5,train
5871,2,train
5872,8,val
5873,0,train
5874,5,val
5875,1,train
5876,4,val
5877,4,train
5878,7,test
5879,0,train
5880,4,train
5881,2,val
5882,5,train
5883,1,val
5884,7,train
5885,3,train
5886,1,test
5887,8,train
5888,8,val
5889,2,test
5890,5,train
5891,3,train
5892,7,train
5893,1,train
5894,1,train
5895,1,train
5896,3,train
5897,8,train
5898,2,test
5899,6,train
5900,3,train
5901,1,train
5902,5,train
5903,8,train
5904,9,val
5905,1,val
5906,3,train
5907,5,train
5908,7,train
5909,7,test
5910,0,train
5911,1,train
5912,5,train
5913,7,test
5914,2,train
5915,9,train
5916,8,test
5917,1,train
5918,0,train
5919,5,val
5920,9,train
5921,9,train
5922,6,train
5923,0,val
5924,0,train
5925,9,train
5926,7,train
5927,7,train
5928,0,train
5929,7,train
5930,5,val
5931,3,train
5932,8,test
5933,5,train
5934,2,val
5935,6,train
5936,3,train
5937,1,train
5938,5,test
5939,4,val
5940,1,train
5941,2,train
5942,3,val
5943,5,test
5944,2,train
5945,7,train
5946,3,test
5947,2,train
5948,5,train
5949,9,test
5950,1,train
5951,5,train
5952,9,test
5953,7,test
5954,2,train
5955,6,train
5956,2,train
5957,3,train
5958,8,val
5959,0,train
5960,3,train
5961,3,train
5962,9,train
5963,6,train
5964,0,train
5965,2,train
5966,2,train
5967,3,train
5968,8,train
5969,2,test
5970,3,train
5971,7,val
5972,5,train
5973,2,val
5974,3,train
5975,2,train
5976,7,train
5977,8,train
5978,2,val
5979,2,train
5980,4,train
5981,2,train
5982,7,train
5983,6,test
5984,7,train
5985,3,train
5986,9,test
5987,0,train
5988,5,train
5989,6,train
5990,1,train
5991,3,train
5992,7,train
5993,2,train
5994,2,test
5995,1,train
5996,4,train
5997,0,train
5998,0,train
5999,6,train
6000,7,train
6001,2,train
6002,0,test
6003,6,val
6004,1,train
6005,4,train
6006,2,val
6007,1,test
6008,7,train
6009,3,train
6010,2,train
6011,8,train
6012,2,train
6013,7,val
6014,8,test
6015,3,val
6016,6,val
6017,5,train
6018,7,test
6019,9,train
6020,7,val
6021,8,val
6022,2,train
6023,2,train
6024,5,val
6025,3,train
6026,1,train
6027,7,val
6028,3,train
6029,9,test
6030,6,train
6031,0,val
6032,4,train
6033,5,train
6034,7,train
6035,1,train
6036,9,train
6037,7,test
6038,4,train
6039,9,test
6040,5,val
6041,6,train
6042,1,train
6043,6,train
6044,5,train
6045,7,train
6046,6,train
6047,3,train
6048,8,val
6049,2,val
6050,3,train
6051,4,train
6052,6,train
6053,7,train
6054,0,train
6055,1,test
6056,2,train
6057,1,train
6058,9,train
6059,7,train
6060,3,train
6061,2,val
6062,6,train
6063,2,train
6064,9,test
6065,0,train
6066,5,train
6067,8,train
6068,2,train
6069,5,test
6070,2,train
6071,6,val
6072,8,train
6073,8,val
6074,2,train
6075,8,train
6076,7,val
6077,1,train
6078,8,train
6079,3,train
6080,2,test
6081,3,train
6082,2,train
6083,7,test
6084,9,test
6085,9,val
6086,8,train
6087,4,train
6088,5,train
6089,5,train
6090,8,train
6091,8,train
6092,7,train
6093,8,train
6094,5,train
6095,2,train
6096,2,train
6097,5,train
6098,9,test
6099,2,train
6100,0,train
6101,7,val
6102,2,train
6103,2,train
6104,6,train
6105,1,val
6106,0,train
6107,7,train
6108,0,train
6109,5,val
6110,9,test
6111,1,val
6112,1,train
6113,1,train
6114,5,val
6115,8,train
6116,9,val
6117,5,train
6118,2,train
6119,1,train
6120,3,train
6121,0,train
6122,7,val
6123,1,train
6124,9,train
6125,1,train
6126,5,val
6127,2,train
6128,1,train
6129,6,train
6130,3,val
6131,2,train
6132,2,val
6133,9,train
6134,3,train
6135,9,train
6136,3,train
6137,7,train
6138,2,train
6139,6,train
6140,8,train
6141,3,train
6142,0,train
6143,2,train
6144,1,train
6145,7,train
6146,5,train
6147,2,val
6148,3,train
6149,6,train
6150,2,train
6151,6,train
6152,2,train
6153,7,train
6154,7,train
6155,0,train
6156,2,test
6157,8,train
6158,2,train
6159,0,train
6160,7,train
6161,1,test
6162,7,train
6163,1,train
6164,9,train
6165,6,train
6166,2,train
6167,1,train
6168,2,train
6169,3,val
6170,3,train
6171,7,test
6172,5,train
6173,7,train
6174,2,train
6175,2,train
6176,2,train
6177,3,train
6178,5,test
6179,2,train
6180,7,test
6181,8,train
6182,3,test
6183,9,train
6184,7,train
6185,2,val
6186,3,train
6187,3,test
6188,5,train
6189,1,test
6190,8,train
6191,1,train
6192,2,train
6193,5,train
6194,0,train
6195,4,train
6196,5,test
6197,5,train
6198,2,test
6199,3,test
6200,5,test
6201,3,train
6202,3,train
6203,6,test
6204,6,train
6205,3,train
6206,2,test
6207,6,train
6208,6,val
6209,5,train
6210,1,train
6211,7,train
6212,4,val
6213,0,val
6214,5,train
6215,6,train
6216,2,train
6217,7,val
6218,0,train
6219,2,train
6220,1,train
6221,7,train
6222,1,train
6223,7,train
6224,5,test
6225,5,train
6226,6,test
6227,3,test
6228,2,test
6229,6,train
6230,3,train
6231,2,train
6232,1,train
6233,2,train
6234,9,train
6235,8,train
6236,7,train
6237,2,train
6238,7,train
6239,2,train
6240,6,val
6241,7,test
6242,7,val
6243,9,train
6244,7,test
6245,9,val
6246,5,train
6247,2,train
6248,7,train
6249,7,train
6250,7,train
6251,1,train
6252,7,train
6253,7,train
6254,0,train
6255,1,train
6256,2,train
6257,5,train
6258,2,train
6259,7,train
6260,5,val
6261,2,train
6262,7,train
6263,8,train
6264,3,test
6265,7,train
6266,7,train
6267,5,test
6268,2,train
6269,0,train
6270,7,val
6271,3,val
6272,5,train
6273,8,train
6274,6,train
6275,3,val
6276,9,test
6277,1,test
6278,9,train
6279,9,test
6280,9,train
6281,7,train
6282,5,train
6283,0,train
6284,2,train
6285,9,train
6286,2,val
6287,5,test
6288,5,train
6289,6,train
6290,7,train
6291,2,train
6292,5,test
6293,6,test
6294,1,train
6295,2,train
6296,7,val
6297,7,val
6298,1,train
6299,3,test
6300,9,val
6301,6,train
6302,3,train
6303,5,val
6304,7,train
6305,6,train
6306,7,train
6307,6,test
6308,8,val
6309,8,train
6310,5,train
6311,9,train
6312,7,train
6313,5,train
6314,3,train
6315,2,train
6316,7,train
6317,3,train
6318,8,train
6319,0,train
6320,9,train
6321,0,test
6322,2,train
6323,8,test
6324,7,test
6325,0,train
6326,3,train
6327,2,test
6328,3,train
6329,3,test
6330,7,train
6331,7,train
6332,3,test
6333,3,train
6334,9,train
6335,9,train
6336,7,train
6337,2,val
6338,3,train
6339,2,train
6340,8,train
6341,1,train
6342,6,val
6343,7,train
6344,7,train
6345,7,train
6346,0,test
6347,9,test
6348,5,train
6349,7,test
6350,5,train
6351,7,val
6352,2,val
6353,9,train
6354,2,train
6355,8,train
6356,7,val
6357,7,train
6358,5,val
6359,9,test
6360,1,val
6361,2,train
6362,7,train
6363,2,train
6364,6,train
6365,2,val
6366,1,test
6367,2,train
6368,7,train
6369,9,train
6370,3,train
6371,0,train
6372,0,train
6373,3,train
6374,6,train
6375,1,val
6376,9,val
6377,2,test
6378,6,train
6379,1,train
6380,1,train
6381,4,train
6382,7,train
6383,8,test
6384,2,train
6385,8,train
6386,1,train
6387,7,train
6388,7,test
6389,4,train
6390,3,train
6391,7,train
6392,5,train
6393,5,train
6394,2,train
6395,6,test
6396,7,train
6397,9,train
6398,2,val
6399,7,train
6400,6,train
6401,9,val
6402,5,train
6403,7,train
6404,5,train
6405,0,test
6406,3,train
6407,5,train
6408,2,train
6409,2,train
6410,5,train
6411,2,train
6412,0,test
6413,6,train
6414,1,val
6415,8,train
6416,6,train
6417,1,train
6418,1,val
6419,9,val
6420,2,test
6421,1,test
6422,7,train
6423,9,train
6424,8,val
6425,2,test
6426,8,train
6427,2,train
6428,5,train
6429,3,val
6430,6,val
6431,2,train
6432,2,train
6433,5,train
6434,8,val
6435,5,train
6436,7,train
6437,5,train
6438,5,train
6439,9,val
6440,9,test
6441,3,train
6442,3,train
6443,2,train
6444,6,train
6445,2,test
6446,7,val
6447,1,train
6448,7,train
6449,5,val
6450,1,train
6451,2,train
6452,9,val
6453,8,train
6454,3,train
6455,9,train
6456,5,train
6457,5,train
6458,7,train
6459,7,val
6460,1,val
6461,7,train
6462,2,test
6463,0,train
6464,0,train
6465,0,train
6466,1,train
6467,6,train
6468,3,test
6469,5,test
6470,3,test
6471,9,test
6472,9,val
6473,0,train
6474,7,train
6475,2,test
6476,6,train
6477,0,train
6478,9,val
6479,2,train
6480,1,train
6481,2,train
6482,8,train
6483,3,train
6484,6,val
6485,3,train
6486,8,val
6487,3,val
6488,2,train
6489,1,train
6490,2,train
6491,2,train
6492,7,train
6493,1,test
6494,7,train
6495,6,val
6496,5,train
6497,6,val
6498,0,train
6499,1,test
6500,9,val
6501,7,val
6502,2,train
6503,1,train
6504,7,train
6505,5,train
6506,3,train
6507,2,train
6508,3,test
6509,0,train
6510,7,test
6511,5,train
6512,3,val
6513,0,train
6514,1,train
6515,9,val
6516,2,train
6517,2,val
6518,7,train
6519,9,val
6520,2,train
6521,0,train
6522,3,train
6523,2,train
6524,0,train
6525,9,train
6526,1,val
6527,3,train
6528,3,train
6529,2,train
6530,1,train
6531,7,train
6532,6,train
6533,0,test
6534,9,test
6535,1,train
6536,6,train
6537,3,train
6538,8,train
6539,1,train
6540,5,test
6541,3,train
6542,1,train
6543,3,test
6544,2,train
6545,7,val
6546,2,val
6547,1,train
6548,7,val
6549,1,train
6550,7,train
6551,2,train
6552,3,val
6553,7,train
6554,2,train
6555,1,train
6556,8,val
6557,1,train
6558,5,train
6559,2,train
6560,6,val
6561,3,train
6562,1,train
6563,5,val
6564,3,val
6565,1,test
6566,5,train
6567,2,train
6568,2,train
6569,9,test
6570,9,train
6571,0,train
6572,6,train
6573,1,val
6574,5,train
6575,9,val
6576,7,val
6577,3,test
6578,6,train
6579,1,val
6580,2,val
6581,6,train
6582,7,train
6583,8,train
6584,5,train
6585,7,train
6586,2,train
6587,2,train
6588,7,train
6589,2,train
6590,3,train
6591,7,test
6592,8,train
6593,2,train
6594,8,train
6595,2,train
6596,7,train
6597,6,train
6598,7,test
6599,6,train
6600,2,train
6601,3,train
6602,2,val
6603,1,test
6604,7,test
6605,2,train
6606,2,train
6607,3,val
6608,7,train
6609,5,train
6610,3,train
6611,0,test
6612,8,train
6613,5,train
6614,3,train
6615,3,train
6616,9,train
6617,9,train
6618,5,train
6619,9,train
6620,3,val
6621,6,val
6622,0,test
6623,2,train
6624,7,train
6625,3,train
6626,7,val
6627,7,train
6628,3,test
6629,2,train
6630,2,train
6631,8,train
6632,8,train
6633,2,train
6634,5,train
6635,8,train
6636,5,train
6637,1,train
6638,1,train
6639,8,train
6640,8,train
6641,1,train
6642,5,train
6643,3,train
6644,7,test
6645,1,train
6646,7,test
6647,7,test
6648,3,train
6649,3,train
6650,9,train
6651,6,train
6652,2,test
6653,2,train
6654,7,train
6655,6,test
6656,2,train
6657,2,test
6658,2,train
6659,8,train
6660,1,train
6661,1,train
6662,1,train
6663,8,train
6664,2,train
6665,3,train
6666,3,train
6667,8,train
6668,2,train
6669,2,test
6670,3,train
6671,6,train
6672,2,test
6673,5,test
6674,5,train
6675,9,train
6676,7,test
6677,3,train
6678,5,train
6679,7,test
6680,1,train
6681,6,test
6682,7,train
6683,2,train
6684,0,train
6685,7,train
6686,7,val
6687,3,train
6688,7,val
6689,2,test
6690,2,train
6691,3,train
6692,9,val
6693,5,train
6694,0,test
6695,9,test
6696,6,train
6697,6,train
6698,2,test
6699,0,train
6700,7,train
6701,0,val
6702,6,train
6703,8,train
6704,8,train
6705,0,train
6706,9,train
6707,9,train
6708,7,val
6709,1,train
6710,1,test
6711,9,train
6712,6,test
6713,0,train
6714,5,train
6715,9,train
6716,9,train
6717,7,val
6718,6,test
6719,5,train
6720,8,test
6721,8,train
6722,8,test
6723,5,train
6724,6,train
6725,3,test
6726,9,train
6727,1,test
6728,6,test
6729,6,train
6730,2,train
6731,8,train
6732,2,train
6733,3,test
6734,5,test
6735,5,train
6736,6,train
6737,9,train
6738,4,train
6739,2,test
6740,8,test
6741,6,val
6742,9,train
6743,7,train
6744,6,train
6745,1,train
6746,2,train
6747,7,test
6748,0,train
6749,5,train
6750,7,test
6751,1,train
6752,5,train
6753,5,train
6754,7,train
6755,9,train
6756,2,train
6757,3,train
6758,9,train
6759,1,train
6760,5,train
6761,9,train
6762,5,train
6763,1,train
6764,1,train
6765,8,val
6766,9,val
6767,5,val
6768,7,train
6769,9,train
6770,3,val
6771,1,train
6772,5,train
6773,2,train
6774,5,train
6775,8,train
6776,6,test
6777,2,train
6778,2,train
6779,8,test
6780,9,train
6781,5,train
6782,7,train
6783,5,train
6784,6,train
6785,6,train
6786,7,train
6787,5,train
6788,9,test
6789,2,train
6790,9,train
6791,9,train
6792,6,test
6793,8,train
6794,1,train
6795,6,train
6796,8,train
6797,7,train
6798,0,val
6799,3,train
6800,3,train
6801,9,test
6802,6,train
6803,7,train
6804,5,train
6805,8,val
6806,3,val
6807,2,test
6808,9,train
6809,6,train
6810,2,train
6811,8,train
6812,8,test
6813,7,train
6814,7,train
6815,3,train
6816,0,train
6817,3,train
6818,8,train
6819,2,train
6820,1,train
6821,7,train
6822,6,train
6823,2,test
6824,3,train
6825,7,train
6826,6,train
6827,6,test
6828,2,test
6829,8,train
6830,2,train
6831,8,train
6832,3,train
6833,8,train
6834,3,train
6835,8,test
6836,4,test
6837,3,train
6838,3,test
6839,2,train
6840,1,train
6841,5,train
6842,3,train
6843,7,train
6844,6,val
6845,8,test
6846,6,val
6847,2,val
6848,8,train
6849,2,train
6850,2,train
6851,5,val
6852,0,train
6853,7,train
6854,8,train
6855,2,test
6856,5,train
6857,1,val
6858,1,val
6859,3,val
6860,3,train
6861,5,train
6862,8,val
6863,2,train
6864,3,train
6865,8,train
6866,5,train
6867,6,train
6868,8,train
6869,2,train
6870,7,train
6871,6,train
6872,3,test
6873,5,train
6874,6,train
6875,3,train
6876,5,train
6877,9,train
6878,9,test
6879,1,train
6880,4,train
6881,7,test
6882,9,train
6883,0,train
6884,7,train
6885,3,train
6886,7,train
6887,7,train
6888,9,train
6889,1,val
6890,7,train
6891,1,test
6892,1,train
6893,2,train
6894,6,val
6895,2,train
6896,2,train
6897,2,val
6898,7,train
6899,7,test
6900,6,train
6901,8,val
6902,2,val
6903,6,train
6904,5,val
6905,2,train
6906,3,val
6907,2,val
6908,7,train
6909,7,train
6910,7,val
6911,9,train
6912,9,train
6913,2,val
6914,8,train
6915,0,val
6916,7,train
6917,3,train
6918,3,train
6919,0,train
6920,7,train
6921,5,train
6922,6,train
6923,2,train
6924,5,test
6925,2,train
6926,7,test
6927,5,train
6928,2,train
6929,7,train
6930,6,train
6931,3,test
6932,3,train
6933,3,train
6934,7,train
6935,2,test
6936,5,test
6937,1,train
6938,1,val
6939,6,val
6940,1,train
6941,7,train
6942,1,train
6943,3,train
6944,3,test
6945,1,train
6946,7,train
6947,7,train
6948,1,train
6949,2,train
6950,3,train
6951,9,train
6952,9,train
6953,5,train
6954,5,train
6955,2,train
6956,6,val
6957,9,train
6958,6,val
6959,5,train
6960,1,train
6961,5,train
6962,8,val
6963,4,train
6964,6,train
6965,2,test
6966,1,train
6967,2,test
6968,1,train
6969,2,train
6970,8,train
6971,7,train
6972,9,train
6973,1,train
6974,1,val
6975,6,val
6976,9,val
6977,2,train
6978,9,train
6979,2,val
6980,9,train
6981,0,train
6982,1,test
6983,5,train
6984,1,test
6985,2,train
6986,7,train
6987,2,train
6988,1,train
6989,2,train
6990,9,train
6991,7,val
6992,7,train
6993,3,train
6994,0,train
6995,2,train
6996,2,train
6997,7,train
6998,5,val
6999,9,train
7000,2,val
7001,8,train
7002,5,train
7003,7,val
7004,7,train
7005,2,train
7006,9,train
7007,2,train
7008,5,train
7009,6,train
7010,3,train
7011,5,train
7012,5,train
7013,5,test
7014,7,train
7015,5,train
7016,9,train
7017,2,val
7018,7,train
7019,0,train
7020,3,train
7021,7,train
7022,1,train
7023,3,train
7024,5,train
7025,5,train
7026,2,val
7027,5,train
7028,9,train
7029,2,train
7030,9,train
7031,9,train
7032,1,train
7033,6,train
7034,4,test
7035,0,train
7036,2,train
7037,0,train
7038,1,train
7039,2,train
7040,5,val
7041,7,train
7042,8,test
7043,3,train
7044,9,train
7045,9,test
7046,0,train
7047,8,val
7048,2,train
7049,8,train
7050,9,train
7051,0,train
7052,7,train
7053,0,train
7054,6,train
7055,7,train
7056,2,train
7057,6,train
7058,9,val
7059,5,train
7060,2,train
7061,9,val
7062,7,test
7063,3,train
7064,1,train
7065,7,val
7066,6,train
7067,9,train
7068,2,test
7069,1,val
7070,7,test
7071,2,train
7072,8,train
7073,5,train
7074,9,train
7075,2,train
7076,3,train
7077,3,test
7078,0,train
7079,9,test
7080,7,train
7081,7,train
7082,6,val
7083,3,train
7084,2,train
7085,8,train
7086,3,val
7087,3,train
7088,5,val
7089,6,train
7090,6,val
7091,6,test
7092,3,train
7093,2,train
7094,7,test
7095,5,train
7096,3,train
7097,2,test
7098,7,train
7099,5,test
7100,9,train
7101,6,val
7102,7,train
7103,7,val
7104,9,train
7105,7,test
7106,1,val
7107,7,train
7108,5,val
7109,6,train
7110,2,val
7111,1,train
7112,2,train
7113,5,test
7114,5,train
7115,1,train
7116,2,train
7117,7,train
7118,4,test
7119,8,test
7120,5,train
7121,0,train
7122,1,train
7123,2,train
7124,5,train
7125,9,val
7126,6,test
7127,2,train
7128,9,train
7129,4,train
7130,5,val
7131,9,train
7132,8,train
7133,9,val
7134,6,train
7135,1,train
7136,3,train
7137,5,test
7138,6,test
7139,7,train
7140,5,train
7141,0,test
7142,7,train
7143,2,train
7144,6,val
7145,1,test
7146,7,train
7147,7,train
7148,6,train
7149,7,val
7150,7,val
7151,0,val
7152,0,train
7153,6,val
7154,7,train
7155,8,train
7156,2,train
7157,2,train
7158,3,train
7159,4,train
7160,5,train
7161,7,train
7162,9,train
7163,3,train
7164,9,val
7165,4,test
7166,8,train
7167,3,train
7168,6,train
7169,9,val
7170,7,test
7171,6,train
7172,3,test
7173,9,train
7174,7,test
7175,7,train
7176,7,test
7177,5,train
7178,6,train
7179,0,train
7180,7,test
7181,7,train
7182,0,train
7183,2,test
7184,1,train
7185,0,train
7186,1,val
7187,6,train
7188,9,val
7189,8,test
7190,5,train
7191,3,train
7192,0,test
7193,5,train
7194,9,train
7195,0,train
7196,6,train
7197,4,test
7198,3,val
7199,6,train
7200,5,test
7201,6,train
7202,0,test
7203,7,train
7204,7,train
7205,6,train
7206,8,test
7207,3,test
7208,5,train
7209,0,val
7210,1,train
7211,5,val
7212,6,train
7213,5,train
7214,2,train
7215,9,train
7216,3,train
7217,1,train
7218,9,test
7219,6,train
7220,9,train
7221,8,train
7222,3,train
7223,3,train
7224,1,val
7225,1,train
7226,2,train
7227,7,test
7228,2,val
7229,5,train
7230,7,train
7231,7,val
7232,3,val
7233,9,train
7234,2,val
7235,9,train
7236,6,train
7237,7,val
7238,7,train
7239,8,test
7240,3,test
7241,6,train
7242,0,train
7243,2,train
7244,6,train
7245,3,test
7246,1,val
7247,5,test
7248,0,train
7249,2,test
7250,2,train
7251,5,test
7252,2,val
7253,1,train
7254,7,test
7255,3,train
7256,6,train
7257,0,train
7258,1,train
7259,3,test
7260,3,test
7261,2,train
7262,1,train
7263,5,train
7264,2,train
7265,6,test
7266,7,train
7267,7,train
7268,7,train
7269,1,val
7270,6,train
7271,8,train
7272,5,train
7273,9,train
7274,7,train
7275,2,train
7276,8,train
7277,6,train
7278,7,train
7279,6,test
7280,8,train
7281,5,val
7282,7,train
7283,1,val
7284,1,val
7285,5,test
7286,4,train
7287,7,train
7288,3,train
7289,0,val
7290,4,train
7291,0,train
7292,5,train
7293,8,train
7294,2,train
7295,7,train
7296,7,test
7297,7,test
7298,3,test
7299,2,val
7300,2,train
7301,3,train
7302,3,train
7303,7,train
7304,5,train
7305,7,train
7306,2,train
7307,5,train
7308,8,test
7309,3,train
7310,2,train
7311,3,train
7312,3,train
7313,3,train
7314,1,train
7315,5,train
7316,7,train
7317,4,train
7318,5,train
7319,2,train
7320,8,test
7321,9,train
7322,6,train
7323,0,test
7324,9,train
7325,1,train
7326,3,test
7327,2,train
7328,8,val
7329,7,train
7330,6,train
7331,5,train
7332,9,train
7333,0,val
7334,7,train
7335,6,train
7336,1,val
7337,2,train
7338,9,train
7339,9,train
7340,2,train
7341,7,train
7342,8,train
7343,6,train
7344,5,train
7345,7,test
7346,6,val
7347,0,train
7348,0,train
7349,6,train
7350,7,test
7351,9,train
7352,5,train
7353,5,train
7354,1,train
7355,5,train
7356,9,train
7357,1,train
7358,6,train
7359,2,train
7360,7,train
7361,5,train
7362,9,val
7363,3,val
7364,2,train
7365,5,train
7366,7,train
7367,9,train
7368,7,train
7369,8,train
7370,3,train
7371,7,val
7372,8,val
7373,5,test
7374,2,train
7375,1,val
7376,7,train
7377,2,train
7378,8,test
7379,1,test
7380,6,train
7381,6,train
7382,7,train
7383,1,train
7384,3,test
7385,7,test
7386,8,test
7387,2,train
7388,5,train
7389,3,train
7390,6,test
7391,9,train
7392,2,test
7393,5,train
7394,7,train
7395,2,val
7396,3,train
7397,0,test
7398,7,train
7399,8,train
7400,3,test
7401,5,train
7402,7,val
7403,6,test
7404,2,train
7405,5,val
7406,6,train
7407,2,test
7408,9,test
7409,2,val
7410,5,train
7411,3,train
7412,0,train
7413,7,train
7414,2,test
7415,9,train
7416,2,val
7417,2,test
7418,3,train
7419,4,train
7420,5,train
7421,5,train
7422,5,train
7423,2,train
7424,7,train
7425,4,test
7426,7,train
7427,9,train
7428,5,train
7429,8,train
7430,7,train
7431,3,train
7432,6,train
7433,9,train
7434,6,train
7435,2,train
7436,8,train
7437,3,train
7438,0,val
7439,5,train
7440,2,test
7441,6,val
7442,9,train
7443,9,val
7444,8,test
7445,8,test
7446,1,train
